dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,continentExp
13/03/2020,13,3,2020,56,4,Japan,JP,Asia
12/03/2020,12,3,2020,51,3,Japan,JP,Asia
11/03/2020,11,3,2020,54,3,Japan,JP,Asia
10/03/2020,10,3,2020,26,2,Japan,JP,Asia
09/03/2020,9,3,2020,33,1,Japan,JP,Asia
08/03/2020,8,3,2020,47,0,Japan,JP,Asia
07/03/2020,7,3,2020,59,0,Japan,JP,Asia
06/03/2020,6,3,2020,32,0,Japan,JP,Asia
05/03/2020,5,3,2020,49,0,Japan,JP,Asia
04/03/2020,4,3,2020,14,0,Japan,JP,Asia
03/03/2020,3,3,2020,0,0,Japan,JP,Asia
02/03/2020,2,3,2020,15,1,Japan,JP,Asia
01/03/2020,1,3,2020,9,2,Japan,JP,Asia
29/02/2020,29,2,2020,20,0,Japan,JP,Asia
28/02/2020,28,2,2020,24,0,Japan,JP,Asia
27/02/2020,27,2,2020,22,2,Japan,JP,Asia
26/02/2020,26,2,2020,20,0,Japan,JP,Asia
25/02/2020,25,2,2020,0,0,Japan,JP,Asia
24/02/2020,24,2,2020,12,0,Japan,JP,Asia
23/02/2020,23,2,2020,27,0,Japan,JP,Asia
22/02/2020,22,2,2020,12,0,Japan,JP,Asia
21/02/2020,21,2,2020,9,0,Japan,JP,Asia
20/02/2020,20,2,2020,18,0,Japan,JP,Asia
19/02/2020,19,2,2020,7,0,Japan,JP,Asia
18/02/2020,18,2,2020,0,0,Japan,JP,Asia
17/02/2020,17,2,2020,7,0,Japan,JP,Asia
16/02/2020,16,2,2020,14,0,Japan,JP,Asia
15/02/2020,15,2,2020,8,0,Japan,JP,Asia
14/02/2020,14,2,2020,1,0,Japan,JP,Asia
13/02/2020,13,2,2020,4,1,Japan,JP,Asia
12/02/2020,12,2,2020,0,0,Japan,JP,Asia
11/02/2020,11,2,2020,0,0,Japan,JP,Asia
10/02/2020,10,2,2020,0,0,Japan,JP,Asia
09/02/2020,9,2,2020,0,0,Japan,JP,Asia
08/02/2020,8,2,2020,0,0,Japan,JP,Asia
07/02/2020,7,2,2020,0,0,Japan,JP,Asia
06/02/2020,6,2,2020,0,0,Japan,JP,Asia
05/02/2020,5,2,2020,5,0,Japan,JP,Asia
04/02/2020,4,2,2020,0,0,Japan,JP,Asia
03/02/2020,3,2,2020,1,0,Japan,JP,Asia
02/02/2020,2,2,2020,4,0,Japan,JP,Asia
01/02/2020,1,2,2020,1,0,Japan,JP,Asia
31/01/2020,31,1,2020,3,0,Japan,JP,Asia
30/01/2020,30,1,2020,4,0,Japan,JP,Asia
29/01/2020,29,1,2020,3,0,Japan,JP,Asia
28/01/2020,28,1,2020,1,0,Japan,JP,Asia
27/01/2020,27,1,2020,0,0,Japan,JP,Asia
26/01/2020,26,1,2020,1,0,Japan,JP,Asia
25/01/2020,25,1,2020,0,0,Japan,JP,Asia
24/01/2020,24,1,2020,1,0,Japan,JP,Asia
23/01/2020,23,1,2020,0,0,Japan,JP,Asia
22/01/2020,22,1,2020,0,0,Japan,JP,Asia
21/01/2020,21,1,2020,0,0,Japan,JP,Asia
20/01/2020,20,1,2020,0,0,Japan,JP,Asia
19/01/2020,19,1,2020,0,0,Japan,JP,Asia
18/01/2020,18,1,2020,0,0,Japan,JP,Asia
17/01/2020,17,1,2020,0,0,Japan,JP,Asia
16/01/2020,16,1,2020,0,0,Japan,JP,Asia
15/01/2020,15,1,2020,1,0,Japan,JP,Asia
14/01/2020,14,1,2020,0,0,Japan,JP,Asia
13/01/2020,13,1,2020,0,0,Japan,JP,Asia
12/01/2020,12,1,2020,0,0,Japan,JP,Asia
11/01/2020,11,1,2020,0,0,Japan,JP,Asia
10/01/2020,10,1,2020,0,0,Japan,JP,Asia
09/01/2020,9,1,2020,0,0,Japan,JP,Asia
08/01/2020,8,1,2020,0,0,Japan,JP,Asia
07/01/2020,7,1,2020,0,0,Japan,JP,Asia
06/01/2020,6,1,2020,0,0,Japan,JP,Asia
05/01/2020,5,1,2020,0,0,Japan,JP,Asia
04/01/2020,4,1,2020,0,0,Japan,JP,Asia
03/01/2020,3,1,2020,0,0,Japan,JP,Asia
02/01/2020,2,1,2020,0,0,Japan,JP,Asia
01/01/2020,1,1,2020,0,0,Japan,JP,Asia
31/12/2019,31,12,2019,0,0,Japan,JP,Asia
01/07/2020,1,7,2020,0,0,Jersey,JE,Europe
30/06/2020,30,6,2020,0,0,Jersey,JE,Europe
29/06/2020,29,6,2020,0,0,Jersey,JE,Europe
28/06/2020,28,6,2020,0,0,Jersey,JE,Europe
27/06/2020,27,6,2020,0,0,Jersey,JE,Europe
26/06/2020,26,6,2020,0,0,Jersey,JE,Europe
25/06/2020,25,6,2020,1,0,Jersey,JE,Europe
24/06/2020,24,6,2020,0,0,Jersey,JE,Europe
23/06/2020,23,6,2020,0,0,Jersey,JE,Europe
22/06/2020,22,6,2020,0,0,Jersey,JE,Europe
21/06/2020,21,6,2020,0,0,Jersey,JE,Europe
20/06/2020,20,6,2020,0,1,Jersey,JE,Europe
19/06/2020,19,6,2020,0,0,Jersey,JE,Europe
18/06/2020,18,6,2020,2,0,Jersey,JE,Europe
17/06/2020,17,6,2020,0,0,Jersey,JE,Europe
16/06/2020,16,6,2020,3,0,Jersey,JE,Europe
15/06/2020,15,6,2020,0,0,Jersey,JE,Europe
14/06/2020,14,6,2020,0,0,Jersey,JE,Europe
13/06/2020,13,6,2020,0,0,Jersey,JE,Europe
12/06/2020,12,6,2020,0,0,Jersey,JE,Europe
11/06/2020,11,6,2020,0,0,Jersey,JE,Europe
10/06/2020,10,6,2020,1,0,Jersey,JE,Europe
09/06/2020,9,6,2020,1,0,Jersey,JE,Europe
08/06/2020,8,6,2020,0,0,Jersey,JE,Europe
07/06/2020,7,6,2020,2,0,Jersey,JE,Europe
06/06/2020,6,6,2020,0,0,Jersey,JE,Europe
05/06/2020,5,6,2020,0,0,Jersey,JE,Europe
04/06/2020,4,6,2020,1,0,Jersey,JE,Europe
03/06/2020,3,6,2020,0,1,Jersey,JE,Europe
02/06/2020,2,6,2020,0,0,Jersey,JE,Europe
01/06/2020,1,6,2020,0,0,Jersey,JE,Europe
31/05/2020,31,5,2020,0,0,Jersey,JE,Europe
30/05/2020,30,5,2020,0,0,Jersey,JE,Europe
29/05/2020,29,5,2020,0,0,Jersey,JE,Europe
28/05/2020,28,5,2020,1,0,Jersey,JE,Europe
27/05/2020,27,5,2020,0,0,Jersey,JE,Europe
26/05/2020,26,5,2020,1,0,Jersey,JE,Europe
25/05/2020,25,5,2020,0,0,Jersey,JE,Europe
24/05/2020,24,5,2020,0,0,Jersey,JE,Europe
23/05/2020,23,5,2020,0,0,Jersey,JE,Europe
22/05/2020,22,5,2020,0,0,Jersey,JE,Europe
21/05/2020,21,5,2020,3,1,Jersey,JE,Europe
20/05/2020,20,5,2020,0,1,Jersey,JE,Europe
19/05/2020,19,5,2020,1,0,Jersey,JE,Europe
18/05/2020,18,5,2020,0,0,Jersey,JE,Europe
17/05/2020,17,5,2020,5,0,Jersey,JE,Europe
16/05/2020,16,5,2020,0,0,Jersey,JE,Europe
15/05/2020,15,5,2020,1,0,Jersey,JE,Europe
14/05/2020,14,5,2020,1,1,Jersey,JE,Europe
13/05/2020,13,5,2020,1,1,Jersey,JE,Europe
12/05/2020,12,5,2020,0,0,Jersey,JE,Europe
11/05/2020,11,5,2020,1,0,Jersey,JE,Europe
10/05/2020,10,5,2020,0,0,Jersey,JE,Europe
09/05/2020,9,5,2020,0,0,Jersey,JE,Europe
08/05/2020,8,5,2020,0,0,Jersey,JE,Europe
07/05/2020,7,5,2020,0,1,Jersey,JE,Europe
06/05/2020,6,5,2020,0,0,Jersey,JE,Europe
05/05/2020,5,5,2020,1,0,Jersey,JE,Europe
04/05/2020,4,5,2020,1,0,Jersey,JE,Europe
03/05/2020,3,5,2020,5,0,Jersey,JE,Europe
02/05/2020,2,5,2020,0,1,Jersey,JE,Europe
01/05/2020,1,5,2020,0,2,Jersey,JE,Europe
30/04/2020,30,4,2020,2,1,Jersey,JE,Europe
29/04/2020,29,4,2020,1,1,Jersey,JE,Europe
28/04/2020,28,4,2020,2,0,Jersey,JE,Europe
27/04/2020,27,4,2020,1,0,Jersey,JE,Europe
26/04/2020,26,4,2020,2,0,Jersey,JE,Europe
25/04/2020,25,4,2020,2,0,Jersey,JE,Europe
24/04/2020,24,4,2020,21,1,Jersey,JE,Europe
23/04/2020,23,4,2020,0,4,Jersey,JE,Europe
22/04/2020,22,4,2020,6,0,Jersey,JE,Europe
21/04/2020,21,4,2020,0,2,Jersey,JE,Europe
20/04/2020,20,4,2020,4,0,Jersey,JE,Europe
19/04/2020,19,4,2020,21,1,Jersey,JE,Europe
18/04/2020,18,4,2020,1,1,Jersey,JE,Europe
17/04/2020,17,4,2020,6,4,Jersey,JE,Europe
16/04/2020,16,4,2020,0,2,Jersey,JE,Europe
15/04/2020,15,4,2020,0,0,Jersey,JE,Europe
14/04/2020,14,4,2020,4,0,Jersey,JE,Europe
13/04/2020,13,4,2020,15,0,Jersey,JE,Europe
12/04/2020,12,4,2020,0,0,Jersey,JE,Europe
11/04/2020,11,4,2020,15,1,Jersey,JE,Europe
10/04/2020,10,4,2020,13,0,Jersey,JE,Europe
09/04/2020,9,4,2020,0,0,Jersey,JE,Europe
08/04/2020,8,4,2020,1,0,Jersey,JE,Europe
07/04/2020,7,4,2020,14,0,Jersey,JE,Europe
06/04/2020,6,4,2020,32,0,Jersey,JE,Europe
05/04/2020,5,4,2020,5,1,Jersey,JE,Europe
04/04/2020,4,4,2020,37,0,Jersey,JE,Europe
03/04/2020,3,4,2020,0,0,Jersey,JE,Europe
02/04/2020,2,4,2020,0,0,Jersey,JE,Europe
01/04/2020,1,4,2020,18,0,Jersey,JE,Europe
31/03/2020,31,3,2020,0,0,Jersey,JE,Europe
30/03/2020,30,3,2020,2,1,Jersey,JE,Europe
29/03/2020,29,3,2020,9,0,Jersey,JE,Europe
28/03/2020,28,3,2020,20,0,Jersey,JE,Europe
27/03/2020,27,3,2020,14,1,Jersey,JE,Europe
26/03/2020,26,3,2020,0,0,Jersey,JE,Europe
25/03/2020,25,3,2020,0,0,Jersey,JE,Europe
24/03/2020,24,3,2020,3,0,Jersey,JE,Europe
23/03/2020,23,3,2020,3,0,Jersey,JE,Europe
22/03/2020,22,3,2020,0,0,Jersey,JE,Europe
21/03/2020,21,3,2020,7,0,Jersey,JE,Europe
20/03/2020,20,3,2020,5,0,Jersey,JE,Europe
01/07/2020,1,7,2020,4,0,Jordan,JO,Asia
30/06/2020,30,6,2020,7,0,Jordan,JO,Asia
29/06/2020,29,6,2020,10,0,Jordan,JO,Asia
28/06/2020,28,6,2020,7,0,Jordan,JO,Asia
27/06/2020,27,6,2020,18,0,Jordan,JO,Asia
26/06/2020,26,6,2020,15,0,Jordan,JO,Asia
25/06/2020,25,6,2020,24,0,Jordan,JO,Asia
24/06/2020,24,6,2020,5,0,Jordan,JO,Asia
23/06/2020,23,6,2020,9,0,Jordan,JO,Asia
22/06/2020,22,6,2020,18,0,Jordan,JO,Asia
21/06/2020,21,6,2020,7,0,Jordan,JO,Asia
20/06/2020,20,6,2020,7,0,Jordan,JO,Asia
19/06/2020,19,6,2020,14,0,Jordan,JO,Asia
18/06/2020,18,6,2020,6,0,Jordan,JO,Asia
17/06/2020,17,6,2020,2,0,Jordan,JO,Asia
16/06/2020,16,6,2020,18,0,Jordan,JO,Asia
15/06/2020,15,6,2020,8,0,Jordan,JO,Asia
14/06/2020,14,6,2020,38,0,Jordan,JO,Asia
13/06/2020,13,6,2020,25,0,Jordan,JO,Asia
12/06/2020,12,6,2020,27,0,Jordan,JO,Asia
11/06/2020,11,6,2020,18,0,Jordan,JO,Asia
10/06/2020,10,6,2020,14,0,Jordan,JO,Asia
09/06/2020,9,6,2020,23,0,Jordan,JO,Asia
08/06/2020,8,6,2020,13,0,Jordan,JO,Asia
07/06/2020,7,6,2020,11,0,Jordan,JO,Asia
06/06/2020,6,6,2020,19,0,Jordan,JO,Asia
05/06/2020,5,6,2020,8,0,Jordan,JO,Asia
04/06/2020,4,6,2020,2,0,Jordan,JO,Asia
03/06/2020,3,6,2020,9,0,Jordan,JO,Asia
02/06/2020,2,6,2020,7,0,Jordan,JO,Asia
01/06/2020,1,6,2020,5,0,Jordan,JO,Asia
31/05/2020,31,5,2020,4,0,Jordan,JO,Asia
30/05/2020,30,5,2020,2,0,Jordan,JO,Asia
29/05/2020,29,5,2020,8,0,Jordan,JO,Asia
28/05/2020,28,5,2020,2,0,Jordan,JO,Asia
27/05/2020,27,5,2020,7,0,Jordan,JO,Asia
26/05/2020,26,5,2020,3,0,Jordan,JO,Asia
25/05/2020,25,5,2020,4,0,Jordan,JO,Asia
24/05/2020,24,5,2020,4,0,Jordan,JO,Asia
23/05/2020,23,5,2020,16,0,Jordan,JO,Asia
22/05/2020,22,5,2020,12,0,Jordan,JO,Asia
21/05/2020,21,5,2020,23,0,Jordan,JO,Asia
20/05/2020,20,5,2020,20,0,Jordan,JO,Asia
19/05/2020,19,5,2020,16,0,Jordan,JO,Asia
18/05/2020,18,5,2020,6,0,Jordan,JO,Asia
17/05/2020,17,5,2020,11,0,Jordan,JO,Asia
16/05/2020,16,5,2020,10,0,Jordan,JO,Asia
15/05/2020,15,5,2020,4,0,Jordan,JO,Asia
14/05/2020,14,5,2020,6,0,Jordan,JO,Asia
13/05/2020,13,5,2020,14,0,Jordan,JO,Asia
12/05/2020,12,5,2020,22,0,Jordan,JO,Asia
11/05/2020,11,5,2020,18,0,Jordan,JO,Asia
10/05/2020,10,5,2020,14,0,Jordan,JO,Asia
09/05/2020,9,5,2020,14,0,Jordan,JO,Asia
08/05/2020,8,5,2020,21,0,Jordan,JO,Asia
07/05/2020,7,5,2020,2,0,Jordan,JO,Asia
06/05/2020,6,5,2020,6,0,Jordan,JO,Asia
05/05/2020,5,5,2020,4,0,Jordan,JO,Asia
04/05/2020,4,5,2020,1,0,Jordan,JO,Asia
03/05/2020,3,5,2020,1,1,Jordan,JO,Asia
02/05/2020,2,5,2020,6,0,Jordan,JO,Asia
01/05/2020,1,5,2020,2,0,Jordan,JO,Asia
30/04/2020,30,4,2020,2,0,Jordan,JO,Asia
29/04/2020,29,4,2020,0,1,Jordan,JO,Asia
28/04/2020,28,4,2020,2,0,Jordan,JO,Asia
27/04/2020,27,4,2020,3,0,Jordan,JO,Asia
26/04/2020,26,4,2020,3,0,Jordan,JO,Asia
25/04/2020,25,4,2020,4,0,Jordan,JO,Asia
24/04/2020,24,4,2020,9,0,Jordan,JO,Asia
23/04/2020,23,4,2020,3,0,Jordan,JO,Asia
22/04/2020,22,4,2020,0,0,Jordan,JO,Asia
21/04/2020,21,4,2020,8,0,Jordan,JO,Asia
20/04/2020,20,4,2020,4,0,Jordan,JO,Asia
19/04/2020,19,4,2020,6,0,Jordan,JO,Asia
18/04/2020,18,4,2020,5,0,Jordan,JO,Asia
17/04/2020,17,4,2020,1,0,Jordan,JO,Asia
16/04/2020,16,4,2020,4,0,Jordan,JO,Asia
15/04/2020,15,4,2020,6,0,Jordan,JO,Asia
14/04/2020,14,4,2020,2,0,Jordan,JO,Asia
13/04/2020,13,4,2020,8,0,Jordan,JO,Asia
12/04/2020,12,4,2020,9,0,Jordan,JO,Asia
11/04/2020,11,4,2020,0,0,Jordan,JO,Asia
10/04/2020,10,4,2020,14,1,Jordan,JO,Asia
09/04/2020,9,4,2020,9,0,Jordan,JO,Asia
08/04/2020,8,4,2020,0,0,Jordan,JO,Asia
07/04/2020,7,4,2020,4,1,Jordan,JO,Asia
06/04/2020,6,4,2020,22,0,Jordan,JO,Asia
05/04/2020,5,4,2020,24,0,Jordan,JO,Asia
04/04/2020,4,4,2020,0,0,Jordan,JO,Asia
03/04/2020,3,4,2020,21,0,Jordan,JO,Asia
02/04/2020,2,4,2020,4,0,Jordan,JO,Asia
01/04/2020,1,4,2020,6,0,Jordan,JO,Asia
31/03/2020,31,3,2020,9,4,Jordan,JO,Asia
30/03/2020,30,3,2020,24,0,Jordan,JO,Asia
29/03/2020,29,3,2020,23,1,Jordan,JO,Asia
28/03/2020,28,3,2020,40,0,Jordan,JO,Asia
27/03/2020,27,3,2020,19,0,Jordan,JO,Asia
26/03/2020,26,3,2020,26,0,Jordan,JO,Asia
25/03/2020,25,3,2020,15,0,Jordan,JO,Asia
24/03/2020,24,3,2020,13,0,Jordan,JO,Asia
23/03/2020,23,3,2020,15,0,Jordan,JO,Asia
22/03/2020,22,3,2020,15,0,Jordan,JO,Asia
21/03/2020,21,3,2020,13,0,Jordan,JO,Asia
20/03/2020,20,3,2020,4,0,Jordan,JO,Asia
19/03/2020,19,3,2020,17,0,Jordan,JO,Asia
18/03/2020,18,3,2020,19,0,Jordan,JO,Asia
17/03/2020,17,3,2020,1,0,Jordan,JO,Asia
16/03/2020,16,3,2020,14,0,Jordan,JO,Asia
15/03/2020,15,3,2020,0,0,Jordan,JO,Asia
08/03/2020,8,3,2020,0,0,Jordan,JO,Asia
03/03/2020,3,3,2020,1,0,Jordan,JO,Asia
01/07/2020,1,7,2020,0,0,Kazakhstan,KZ,Asia
30/06/2020,30,6,2020,492,5,Kazakhstan,KZ,Asia
29/06/2020,29,6,2020,547,10,Kazakhstan,KZ,Asia
28/06/2020,28,6,2020,461,23,Kazakhstan,KZ,Asia
27/06/2020,27,6,2020,569,3,Kazakhstan,KZ,Asia
26/06/2020,26,6,2020,465,11,Kazakhstan,KZ,Asia
25/06/2020,25,6,2020,520,2,Kazakhstan,KZ,Asia
24/06/2020,24,6,2020,534,7,Kazakhstan,KZ,Asia
23/06/2020,23,6,2020,499,7,Kazakhstan,KZ,Asia
22/06/2020,22,6,2020,507,2,Kazakhstan,KZ,Asia
21/06/2020,21,6,2020,446,5,Kazakhstan,KZ,Asia
20/06/2020,20,6,2020,428,8,Kazakhstan,KZ,Asia
19/06/2020,19,6,2020,474,5,Kazakhstan,KZ,Asia
18/06/2020,18,6,2020,335,12,Kazakhstan,KZ,Asia
17/06/2020,17,6,2020,350,7,Kazakhstan,KZ,Asia
16/06/2020,16,6,2020,383,4,Kazakhstan,KZ,Asia
15/06/2020,15,6,2020,313,4,Kazakhstan,KZ,Asia
14/06/2020,14,6,2020,258,3,Kazakhstan,KZ,Asia
13/06/2020,13,6,2020,366,3,Kazakhstan,KZ,Asia
12/06/2020,12,6,2020,314,0,Kazakhstan,KZ,Asia
11/06/2020,11,6,2020,239,6,Kazakhstan,KZ,Asia
10/06/2020,10,6,2020,245,3,Kazakhstan,KZ,Asia
09/06/2020,9,6,2020,215,2,Kazakhstan,KZ,Asia
08/06/2020,8,6,2020,165,3,Kazakhstan,KZ,Asia
07/06/2020,7,6,2020,183,1,Kazakhstan,KZ,Asia
06/06/2020,6,6,2020,199,0,Kazakhstan,KZ,Asia
05/06/2020,5,6,2020,245,4,Kazakhstan,KZ,Asia
04/06/2020,4,6,2020,271,4,Kazakhstan,KZ,Asia
03/06/2020,3,6,2020,225,3,Kazakhstan,KZ,Asia
02/06/2020,2,6,2020,263,0,Kazakhstan,KZ,Asia
01/06/2020,1,6,2020,450,3,Kazakhstan,KZ,Asia
31/05/2020,31,5,2020,476,1,Kazakhstan,KZ,Asia
30/05/2020,30,5,2020,450,0,Kazakhstan,KZ,Asia
29/05/2020,29,5,2020,356,0,Kazakhstan,KZ,Asia
28/05/2020,28,5,2020,272,0,Kazakhstan,KZ,Asia
27/05/2020,27,5,2020,335,2,Kazakhstan,KZ,Asia
26/05/2020,26,5,2020,438,0,Kazakhstan,KZ,Asia
25/05/2020,25,5,2020,209,0,Kazakhstan,KZ,Asia
24/05/2020,24,5,2020,403,0,Kazakhstan,KZ,Asia
23/05/2020,23,5,2020,322,0,Kazakhstan,KZ,Asia
22/05/2020,22,5,2020,363,0,Kazakhstan,KZ,Asia
21/05/2020,21,5,2020,265,0,Kazakhstan,KZ,Asia
20/05/2020,20,5,2020,218,0,Kazakhstan,KZ,Asia
19/05/2020,19,5,2020,311,1,Kazakhstan,KZ,Asia
18/05/2020,18,5,2020,283,0,Kazakhstan,KZ,Asia
17/05/2020,17,5,2020,307,0,Kazakhstan,KZ,Asia
16/05/2020,16,5,2020,279,2,Kazakhstan,KZ,Asia
15/05/2020,15,5,2020,0,0,Kazakhstan,KZ,Asia
14/05/2020,14,5,2020,154,0,Kazakhstan,KZ,Asia
13/05/2020,13,5,2020,177,0,Kazakhstan,KZ,Asia
12/05/2020,12,5,2020,114,1,Kazakhstan,KZ,Asia
11/05/2020,11,5,2020,90,0,Kazakhstan,KZ,Asia
10/05/2020,10,5,2020,202,0,Kazakhstan,KZ,Asia
09/05/2020,9,5,2020,144,0,Kazakhstan,KZ,Asia
08/05/2020,8,5,2020,188,1,Kazakhstan,KZ,Asia
07/05/2020,7,5,2020,225,1,Kazakhstan,KZ,Asia
06/05/2020,6,5,2020,156,0,Kazakhstan,KZ,Asia
05/05/2020,5,5,2020,157,2,Kazakhstan,KZ,Asia
04/05/2020,4,5,2020,87,2,Kazakhstan,KZ,Asia
03/05/2020,3,5,2020,206,0,Kazakhstan,KZ,Asia
02/05/2020,2,5,2020,167,0,Kazakhstan,KZ,Asia
01/05/2020,1,5,2020,299,0,Kazakhstan,KZ,Asia
30/04/2020,30,4,2020,142,0,Kazakhstan,KZ,Asia
29/04/2020,29,4,2020,203,0,Kazakhstan,KZ,Asia
28/04/2020,28,4,2020,143,0,Kazakhstan,KZ,Asia
27/04/2020,27,4,2020,65,0,Kazakhstan,KZ,Asia
26/04/2020,26,4,2020,170,0,Kazakhstan,KZ,Asia
25/04/2020,25,4,2020,148,3,Kazakhstan,KZ,Asia
24/04/2020,24,4,2020,143,3,Kazakhstan,KZ,Asia
23/04/2020,23,4,2020,166,0,Kazakhstan,KZ,Asia
22/04/2020,22,4,2020,76,0,Kazakhstan,KZ,Asia
21/04/2020,21,4,2020,214,0,Kazakhstan,KZ,Asia
20/04/2020,20,4,2020,81,2,Kazakhstan,KZ,Asia
19/04/2020,19,4,2020,63,0,Kazakhstan,KZ,Asia
18/04/2020,18,4,2020,121,0,Kazakhstan,KZ,Asia
17/04/2020,17,4,2020,139,1,Kazakhstan,KZ,Asia
16/04/2020,16,4,2020,64,2,Kazakhstan,KZ,Asia
15/04/2020,15,4,2020,88,0,Kazakhstan,KZ,Asia
14/04/2020,14,4,2020,218,4,Kazakhstan,KZ,Asia
13/04/2020,13,4,2020,81,0,Kazakhstan,KZ,Asia
12/04/2020,12,4,2020,40,0,Kazakhstan,KZ,Asia
11/04/2020,11,4,2020,38,1,Kazakhstan,KZ,Asia
10/04/2020,10,4,2020,43,2,Kazakhstan,KZ,Asia
09/04/2020,9,4,2020,55,1,Kazakhstan,KZ,Asia
08/04/2020,8,4,2020,34,0,Kazakhstan,KZ,Asia
07/04/2020,7,4,2020,139,1,Kazakhstan,KZ,Asia
06/04/2020,6,4,2020,71,2,Kazakhstan,KZ,Asia
05/04/2020,5,4,2020,0,0,Kazakhstan,KZ,Asia
04/04/2020,4,4,2020,74,0,Kazakhstan,KZ,Asia
03/04/2020,3,4,2020,38,1,Kazakhstan,KZ,Asia
02/04/2020,2,4,2020,8,1,Kazakhstan,KZ,Asia
01/04/2020,1,4,2020,15,0,Kazakhstan,KZ,Asia
31/03/2020,31,3,2020,41,0,Kazakhstan,KZ,Asia
30/03/2020,30,3,2020,55,1,Kazakhstan,KZ,Asia
29/03/2020,29,3,2020,36,0,Kazakhstan,KZ,Asia
28/03/2020,28,3,2020,73,0,Kazakhstan,KZ,Asia
27/03/2020,27,3,2020,32,0,Kazakhstan,KZ,Asia
26/03/2020,26,3,2020,9,0,Kazakhstan,KZ,Asia
25/03/2020,25,3,2020,17,0,Kazakhstan,KZ,Asia
24/03/2020,24,3,2020,2,0,Kazakhstan,KZ,Asia
23/03/2020,23,3,2020,4,0,Kazakhstan,KZ,Asia
22/03/2020,22,3,2020,3,0,Kazakhstan,KZ,Asia
21/03/2020,21,3,2020,4,0,Kazakhstan,KZ,Asia
20/03/2020,20,3,2020,12,0,Kazakhstan,KZ,Asia
19/03/2020,19,3,2020,4,0,Kazakhstan,KZ,Asia
18/03/2020,18,3,2020,22,0,Kazakhstan,KZ,Asia
17/03/2020,17,3,2020,2,0,Kazakhstan,KZ,Asia
16/03/2020,16,3,2020,3,0,Kazakhstan,KZ,Asia
15/03/2020,15,3,2020,6,0,Kazakhstan,KZ,Asia
01/07/2020,1,7,2020,176,4,Kenya,KE,Africa
30/06/2020,30,6,2020,120,1,Kenya,KE,Africa
29/06/2020,29,6,2020,259,2,Kenya,KE,Africa
28/06/2020,28,6,2020,278,4,Kenya,KE,Africa
27/06/2020,27,6,2020,149,5,Kenya,KE,Africa
26/06/2020,26,6,2020,178,2,Kenya,KE,Africa
25/06/2020,25,6,2020,254,2,Kenya,KE,Africa
24/06/2020,24,6,2020,155,3,Kenya,KE,Africa
23/06/2020,23,6,2020,59,2,Kenya,KE,Africa
22/06/2020,22,6,2020,260,2,Kenya,KE,Africa
21/06/2020,21,6,2020,104,2,Kenya,KE,Africa
20/06/2020,20,6,2020,117,2,Kenya,KE,Africa
19/06/2020,19,6,2020,213,10,Kenya,KE,Africa
18/06/2020,18,6,2020,184,2,Kenya,KE,Africa
17/06/2020,17,6,2020,133,1,Kenya,KE,Africa
16/06/2020,16,6,2020,133,1,Kenya,KE,Africa
15/06/2020,15,6,2020,137,3,Kenya,KE,Africa
14/06/2020,14,6,2020,152,4,Kenya,KE,Africa
13/06/2020,13,6,2020,90,4,Kenya,KE,Africa
12/06/2020,12,6,2020,121,3,Kenya,KE,Africa
11/06/2020,11,6,2020,105,1,Kenya,KE,Africa
10/06/2020,10,6,2020,127,3,Kenya,KE,Africa
09/06/2020,9,6,2020,95,1,Kenya,KE,Africa
08/06/2020,8,6,2020,167,1,Kenya,KE,Africa
07/06/2020,7,6,2020,126,4,Kenya,KE,Africa
06/06/2020,6,6,2020,134,1,Kenya,KE,Africa
05/06/2020,5,6,2020,124,4,Kenya,KE,Africa
04/06/2020,4,6,2020,123,3,Kenya,KE,Africa
03/06/2020,3,6,2020,72,2,Kenya,KE,Africa
02/06/2020,2,6,2020,59,5,Kenya,KE,Africa
01/06/2020,1,6,2020,74,1,Kenya,KE,Africa
31/05/2020,31,5,2020,143,1,Kenya,KE,Africa
30/05/2020,30,5,2020,127,4,Kenya,KE,Africa
29/05/2020,29,5,2020,147,3,Kenya,KE,Africa
28/05/2020,28,5,2020,123,3,Kenya,KE,Africa
27/05/2020,27,5,2020,62,0,Kenya,KE,Africa
26/05/2020,26,5,2020,72,1,Kenya,KE,Africa
25/05/2020,25,5,2020,22,1,Kenya,KE,Africa
24/05/2020,24,5,2020,31,0,Kenya,KE,Africa
23/05/2020,23,5,2020,52,0,Kenya,KE,Africa
22/05/2020,22,5,2020,80,0,Kenya,KE,Africa
21/05/2020,21,5,2020,66,0,Kenya,KE,Africa
20/05/2020,20,5,2020,51,0,Kenya,KE,Africa
19/05/2020,19,5,2020,25,0,Kenya,KE,Africa
18/05/2020,18,5,2020,57,0,Kenya,KE,Africa
17/05/2020,17,5,2020,49,5,Kenya,KE,Africa
16/05/2020,16,5,2020,23,3,Kenya,KE,Africa
15/05/2020,15,5,2020,21,2,Kenya,KE,Africa
14/05/2020,14,5,2020,22,4,Kenya,KE,Africa
13/05/2020,13,5,2020,15,3,Kenya,KE,Africa
12/05/2020,12,5,2020,28,1,Kenya,KE,Africa
11/05/2020,11,5,2020,23,2,Kenya,KE,Africa
10/05/2020,10,5,2020,28,1,Kenya,KE,Africa
09/05/2020,9,5,2020,14,0,Kenya,KE,Africa
08/05/2020,8,5,2020,25,3,Kenya,KE,Africa
